step	T	P	Q	Emptymeas	CalcC_atrazin_338628	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-2.56634466	0	0.34	NaN	0	0	0	0	0	0	0	0	0
1	-2.56634466	0	0.33	NaN	11.7932	0	0	0	0	0	0	0	0
2	-2.56634466	0	0.33	NaN	11.7932	0	0	0	0	0	0	0	0
3	-2.56634466	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
4	-2.56634466	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
5	-2.56634466	0.42	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
6	-2.56634466	0.38	0.3	NaN	11.7932	0	0	0	0	0	0	0	0
7	-2.56634466	0.06	0.3	NaN	11.7932	0	0	0	0	0	0	0	0
8	-2.56634466	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
9	-2.56634466	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
10	-2.56634466	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
11	-2.56634466	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
12	-2.56634466	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
13	-2.56634466	0.1	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
14	-2.56634466	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
15	-2.56634466	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
16	-2.56634466	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
17	-2.56634466	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
18	-2.56634466	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
19	-2.56634466	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
20	-2.56634466	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
21	-2.56634466	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
22	-2.56634466	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
23	-2.56634466	0.15	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
24	-2.36634466	0.2	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
25	-2.36634466	0.03	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
26	-2.36634466	0.03	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
27	-2.36634466	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
28	-2.36634466	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
29	-2.36634466	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
30	-2.36634466	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
31	-2.36634466	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
32	-2.36634466	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
33	-2.36634466	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
34	-2.36634466	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
35	-2.36634466	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
36	-2.36634466	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
37	-2.36634466	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
38	-2.36634466	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
39	-2.36634466	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
40	-2.36634466	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
41	-2.36634466	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
42	-2.36634466	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
43	-2.36634466	0.01	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
44	-2.36634466	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
45	-2.36634466	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
46	-2.36634466	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
47	-2.36634466	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
48	-6.36634457	0	0.15	NaN	11.7932	0	0	0	0	0.00766039553	0	0	0
49	-6.36634457	0	0.14	NaN	11.7932	0	0	0	0	0.010506163	0	0	0
50	-6.36634457	0	0.14	NaN	11.7932	0	0	0	0	0.0115636555	0	0	0
51	-6.36634457	0	0.14	NaN	11.7932	0	0	0	0	0.011956586	0	0	0
52	-6.36634457	0.05	0.14	NaN	11.7932	0	0	0	0	0.0121027127	0	0	0
53	-6.36634457	0	0.14	NaN	11.7932	0	0	0	0	0.0121574423	0	0	0
54	-6.36634457	0.16	0.14	NaN	11.7932	0	0	0	0	0.0121779643	0	0	0
55	-6.36634457	0	0.14	NaN	11.7932	0	0	0	0	0.0121856619	0	0	0
56	-6.36634457	0	0.14	NaN	11.7932	0	0	0	0	0.0121882363	0	0	0
57	-6.36634457	0.2	0.14	NaN	11.7932	0	0	0	0	0.0121895109	0	0	0
58	-6.36634457	0.16	0.13	NaN	11.7932	0	0	0	0	0.0121899944	0	0	0
59	-6.36634457	0	0.13	NaN	11.7932	0	0	0	0	0.0121901776	0	0	0
60	-6.36634457	0	0.13	NaN	11.7932	0	0	0	0	0.0121902466	0	0	0
61	-6.36634457	0	0.13	NaN	11.7932	0	0	0	0	0.0121902724	0	0	0
62	-6.36634457	0	0.13	NaN	11.7932	0	0	0	0	0.012190282	0	0	0
63	-6.36634457	0	0.13	NaN	11.7932	0	0	0	0	0.0121902856	0	0	0
64	-6.36634457	0	0.13	NaN	11.7932	0	0	0	0	0.0121902869	0	0	0
65	-6.36634457	0	0.13	NaN	11.7932	0	0	0	0	0.0121902873	0	0	0
66	-6.36634457	0	0.12	NaN	11.7932	0	0	0	0	0.0121902875	0	0	0
67	-6.36634457	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
68	-6.36634457	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
69	-6.36634457	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
70	-6.36634457	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
71	-6.36634457	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
72	-8.38634453	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
73	-8.38634453	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
74	-8.38634453	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
75	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
76	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
77	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
78	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
79	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
80	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
81	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
82	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
83	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
84	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
85	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
86	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
87	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
88	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
89	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
90	-8.38634453	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
91	-8.38634453	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
92	-8.38634453	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
93	-8.38634453	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
94	-8.38634453	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
95	-8.38634453	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
96	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
97	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
98	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
99	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
100	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
101	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
102	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
103	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
104	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
105	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
106	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
107	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
108	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
109	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
110	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
111	-6.92634456	0	0.1	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
112	-6.92634456	0	0.09	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
113	-6.92634456	0	0.09	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
114	-6.92634456	0	0.09	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
