step	T	P	Q	Emptymeas	CalcC_atrazin_343338	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.94616621	0	0.1	NaN	0	0	0	0	0	0	0	0	0
1	-3.94616621	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.94616621	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.94616621	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.94616621	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.94616621	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.94616621	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.94616621	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.94616621	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.94616621	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.94616621	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.94616621	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.94616621	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.94616621	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.94616621	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.94616621	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.94616621	0.19	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.80616621	0.2	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.80616621	0.35	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
